0.045280665159225464,0.03448639437556267,-0.016517486423254013,90,0,0,0,0,0,15,9
0.05382672697305679,0.04090607911348343,-0.019625123590230942,90,0,0,0,0,0,15,9
0.0631823018193245,0.04787503555417061,-0.02302461862564087,90,0,0,0,0,0,15,9
0.07245012372732162,0.054780613631010056,-0.026342609897255898,90,0,0,0,0,0,15,9
0.08320174366235733,0.06274904310703278,-0.030210455879569054,90,0,0,0,0,0,15,9
0.0946839451789856,0.07121003419160843,-0.03434780612587929,90,0,0,0,0,0,15,9
0.10690441727638245,0.08012498915195465,-0.03872086852788925,90,0,0,0,0,0,15,9
0.11988063156604767,0.08951183408498764,-0.04340163618326187,90,0,0,0,0,0,15,9
0.133629709482193,0.09940622001886368,-0.048260416835546494,90,0,0,0,0,0,15,9
0.14828535914421082,0.10990286618471146,-0.053460102528333664,90,0,0,0,0,0,15,9
0.16354712843894958,0.1207633763551712,-0.058896612375974655,90,0,0,0,0,0,15,9
0.1794947236776352,0.1320471614599228,-0.06461220979690552,90,0,0,0,0,0,15,9
0.19615915417671204,0.14375825226306915,-0.0706130787730217,90,0,0,0,0,0,15,9
0.2135879546403885,0.1558864861726761,-0.07696132361888885,90,0,0,0,0,0,15,9
0.2316940873861313,0.16847358644008636,-0.08361542224884033,90,0,0,0,0,0,15,9
0.2504887580871582,0.18150535225868225,-0.09053808450698853,90,0,0,0,0,0,15,9
0.2700164318084717,0.19493140280246735,-0.09769820421934128,90,0,0,0,0,0,15,9
0.290219247341156,0.20876076817512512,-0.10513834655284882,90,0,0,0,0,0,15,9
0.3111148476600647,0.22297969460487366,-0.11283733695745468,90,0,0,0,0,0,15,9
0.332719624042511,0.2375560998916626,-0.12063109874725342,90,0,0,0,0,0,15,9
0.3553999662399292,0.25284525752067566,-0.12880975008010864,90,0,0,0,0,0,15,9
0.37832340598106384,0.2683069109916687,-0.1371876746416092,90,0,0,0,0,0,15,9
0.40197470784187317,0.28416067361831665,-0.14584782719612122,90,0,0,0,0,0,15,9
0.42639556527137756,0.30053290724754333,-0.15487241744995117,90,0,0,0,0,0,15,9
0.45157989859580994,0.31725162267684937,-0.16413584351539612,90,0,0,0,0,0,15,9
0.4779374599456787,0.33451393246650696,-0.17393116652965546,90,0,0,0,0,0,15,9
0.5048779249191284,0.35191285610198975,-0.18394632637500763,90,0,0,0,0,0,15,9
0.532485842704773,0.369657039642334,-0.19429224729537964,90,0,0,0,0,0,15,9
0.5607816576957703,0.38773927092552185,-0.2049705535173416,90,0,0,0,0,0,15,9
0.5897461175918579,0.4061780273914337,-0.21589875221252441,90,0,0,0,0,0,15,9
0.6194708347320557,0.42502495646476746,-0.22708743810653687,90,0,0,0,0,0,15,9
0.6501968502998352,0.44442349672317505,-0.23867318034172058,90,0,0,0,0,0,15,9
0.6813139915466309,0.46399372816085815,-0.2503751218318939,90,0,0,0,0,0,15,9
0.7131516337394714,0.4839438199996948,-0.2624053359031677,90,0,0,0,0,0,15,9
0.7456871271133423,0.5042862296104431,-0.2747131884098053,90,0,0,0,0,0,15,9
0.7789396047592163,0.5250237584114075,-0.28726357221603394,90,0,0,0,0,0,15,9
0.8132590651512146,0.5463088750839233,-0.3002324104309082,90,0,0,0,0,0,15,9
0.8479485511779785,0.5676722526550293,-0.31334397196769714,90,0,0,0,0,0,15,9
0.883355975151062,0.5894473195075989,-0.32676857709884644,90,0,0,0,0,0,15,9
0.0,0.0,0.0,90,0,0,0,0,0,15,9
0.00036851130425930023,0.0002472474006935954,-0.00012377870734781027,90,0,0,0,0,0,15,9
0.0015433249063789845,0.0010599313536658883,-0.0005048359744250774,90,0,0,0,0,0,15,9
0.0033243729267269373,0.0023282335605472326,-0.001093193655833602,90,0,0,0,0,0,15,9
0.005933023989200592,0.00423012301325798,-0.001964711816981435,90,0,0,0,0,0,15,9
0.009270005859434605,0.006752719171345234,-0.00317280157469213,90,0,0,0,0,0,15,9
0.013414621353149414,0.009822467342019081,-0.004655702505260706,90,0,0,0,0,0,15,9
0.018323883414268494,0.01352594792842865,-0.006389055401086807,90,0,0,0,0,0,15,9
0.024649053812026978,0.01828267239034176,-0.008626298047602177,90,0,0,0,0,0,15,9
0.030560346320271492,0.02273346483707428,-0.01066684816032648,90,0,0,0,0,0,15,9
0.03782685473561287,0.02823515236377716,-0.013165552169084549,90,0,0,0,0,0,15,9
0.04578043147921562,0.03430671989917755,-0.015977254137396812,90,0,0,0,0,0,15,9
0.05448552593588829,0.04091617465019226,-0.019111784175038338,90,0,0,0,0,0,15,9
0.06493782997131348,0.048679277300834656,-0.022904084995388985,90,0,0,0,0,0,15,9
0.07414539903402328,0.0554308220744133,-0.026257941499352455,90,0,0,0,0,0,15,9
0.08499079197645187,0.06337825953960419,-0.030242227017879486,90,0,0,0,0,0,15,9
0.0002869731979444623,0.00017562153516337276,-9.859829879133031e-05,90,0,0,0,0,0,15,9
0.001349749742075801,0.0008958648541010916,-0.0004918941995128989,90,0,0,0,0,0,15,9
0.003119451692327857,0.0021211146377027035,-0.0010949327843263745,90,0,0,0,0,0,15,9
0.00597253767773509,0.00418655201792717,-0.002103177597746253,90,0,0,0,0,0,15,9
0.008986896835267544,0.006447588559240103,-0.003202996449545026,90,0,0,0,0,0,15,9
0.012954897247254848,0.009530940093100071,-0.004698292352259159,90,0,0,0,0,0,15,9
0.017635351046919823,0.013141155242919922,-0.006523921154439449,90,0,0,0,0,0,15,9
0.023087317124009132,0.017341092228889465,-0.008636833168566227,90,0,0,0,0,0,15,9
0.029336227104067802,0.022043699398636818,-0.010998652316629887,90,0,0,0,0,0,15,9
0.03640832006931305,0.027329714968800545,-0.013581197708845139,90,0,0,0,0,0,15,9
0.044159140437841415,0.0331052802503109,-0.01639130711555481,90,0,0,0,0,0,15,9
0.05263520032167435,0.039388492703437805,-0.019488221034407616,90,0,0,0,0,0,15,9
0.061803363263607025,0.046205561608076096,-0.02288704738020897,90,0,0,0,0,0,15,9
0.07166612893342972,0.053515221923589706,-0.026576299220323563,90,0,0,0,0,0,15,9
0.0823281928896904,0.061373982578516006,-0.03053373470902443,90,0,0,0,0,0,15,9
0.09412834048271179,0.07000156491994858,-0.03492432087659836,90,0,0,0,0,0,15,9
0.10632864385843277,0.07885827869176865,-0.03940964117646217,90,0,0,0,0,0,15,9
0.11924741417169571,0.08815671503543854,-0.04420001059770584,90,0,0,0,0,0,15,9
0.132907435297966,0.09797707200050354,-0.049259722232818604,90,0,0,0,0,0,15,9
0.14725466072559357,0.10835622251033783,-0.054489631205797195,90,0,0,0,0,0,15,9
0.1624438613653183,0.11931253224611282,-0.06001101806759834,90,0,0,0,0,0,15,9
0.1782274693250656,0.1306399703025818,-0.06575465947389603,90,0,0,0,0,0,15,9
0.1947547346353531,0.14244763553142548,-0.07175640761852264,90,0,0,0,0,0,15,9
0.21207992732524872,0.15473845601081848,-0.0780300721526146,90,0,0,0,0,0,15,9
0.23023444414138794,0.167547807097435,-0.08456122130155563,90,0,0,0,0,0,15,9
0.24913792312145233,0.18086136877536774,-0.09135907888412476,90,0,0,0,0,0,15,9
0.2690272927284241,0.19478170573711395,-0.09851190447807312,90,0,0,0,0,0,15,9
0.28945082426071167,0.20903854072093964,-0.1058962419629097,90,0,0,0,0,0,15,9
0.31056147813796997,0.22379648685455322,-0.11356856673955917,90,0,0,0,0,0,15,9
0.3324408233165741,0.2390020340681076,-0.12152009457349777,90,0,0,0,0,0,15,9
0.3551085591316223,0.2546532154083252,-0.12977957725524902,90,0,0,0,0,0,15,9
0.37858739495277405,0.27073466777801514,-0.13836848735809326,90,0,0,0,0,0,15,9
0.4028094708919525,0.28723543882369995,-0.1472400575876236,90,0,0,0,0,0,15,9
0.427798330783844,0.3041992783546448,-0.1564471274614334,90,0,0,0,0,0,15,9
0.45359447598457336,0.3215738832950592,-0.16594570875167847,90,0,0,0,0,0,15,9
0.4801488518714905,0.3394240140914917,-0.17569047212600708,90,0,0,0,0,0,15,9
0.5074551701545715,0.3577095866203308,-0.18574689328670502,90,0,0,0,0,0,15,9
0.5355197191238403,0.3764072060585022,-0.19612230360507965,90,0,0,0,0,0,15,9
0.564320981502533,0.395607054233551,-0.20675161480903625,90,0,0,0,0,0,15,9
0.5938653349876404,0.41525405645370483,-0.21760888397693634,90,0,0,0,0,0,15,9
0.6242173910140991,0.43538227677345276,-0.22876247763633728,90,0,0,0,0,0,15,9
0.6553750038146973,0.4559563994407654,-0.24021905660629272,90,0,0,0,0,0,15,9
0.6873031854629517,0.47689899802207947,-0.25197455286979675,90,0,0,0,0,0,15,9
0.7199969291687012,0.49823200702667236,-0.2640632688999176,90,0,0,0,0,0,15,9
0.7534997463226318,0.5200070738792419,-0.27641555666923523,90,0,0,0,0,0,15,9
0.7877857089042664,0.5421884059906006,-0.2891054153442383,90,0,0,0,0,0,15,9
