,timestamp,pos_x,pos_y,pos_z,l_status,l_active,l_available,l_calibrated,sys_canfly,sys_isflying,pm_battery,pm_state
683,519280.0,0.7548396587371826,0.5079975724220276,-0.2955259084701538,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
684,519290.0,0.7545220255851746,0.5076130628585815,-0.295521080493927,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
685,519300.0,0.7542022466659546,0.5072173476219177,-0.2955162823200226,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
686,519310.0,0.753879725933075,0.5068097710609436,-0.2955133020877838,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
687,519320.0,0.7535537481307983,0.5063909888267517,-0.29551199078559875,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
688,519330.0,0.7532236576080322,0.5059619545936584,-0.29551082849502563,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
689,519340.0,0.7528896331787109,0.5055220127105713,-0.29550954699516296,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
690,519350.0,0.7525519728660583,0.5050702691078186,-0.2955099046230316,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
691,519360.0,0.7522109746932983,0.5046066045761108,-0.29551371932029724,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
692,519370.0,0.7518326044082642,0.5040826797485352,-0.2955215573310852,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
693,519380.0,0.7514851689338684,0.5035932660102844,-0.2955312430858612,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
694,519390.0,0.7511348128318787,0.5030919313430786,-0.29554226994514465,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
695,519400.0,0.7507829070091248,0.5025805830955505,-0.2955535650253296,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
696,519410.0,0.7504289150238037,0.5020594000816345,-0.2955653667449951,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
697,519420.0,0.7500719428062439,0.5015266537666321,-0.2955780625343323,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
698,519430.0,0.7497125864028931,0.5009821653366089,-0.29559218883514404,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
699,519440.0,0.7493515610694885,0.5004273653030396,-0.2956078350543976,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
700,519450.0,0.7489895224571228,0.4998623728752136,-0.2956250309944153,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
701,519460.0,0.7486258149147034,0.4992857277393341,-0.29564374685287476,0.0,0.0,15.0,3.0,1.0,0.0,80.0,0.0
702,519470.0,0.7482603192329407,0.49869731068611145,-0.29566365480422974,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
703,519480.0,0.7478932738304138,0.498098224401474,-0.29568585753440857,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
704,519490.0,0.7475243806838989,0.49748846888542175,-0.29571130871772766,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
705,519500.0,0.7471541166305542,0.49686747789382935,-0.29573968052864075,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
706,519510.0,0.7467829585075378,0.4962345063686371,-0.29577019810676575,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
707,519520.0,0.7464107275009155,0.49559006094932556,-0.29580244421958923,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
708,519530.0,0.7460371255874634,0.4949344992637634,-0.2958362102508545,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
709,519540.0,0.7456624507904053,0.49426671862602234,-0.29587164521217346,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
710,519550.0,0.7452869415283203,0.49358728528022766,-0.29590871930122375,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
711,519560.0,0.7449100613594055,0.4928964078426361,-0.29594674706459045,0.0,0.0,15.0,3.0,1.0,0.0,90.0,0.0
712,519571.0,0.7445313930511475,0.4921936094760895,-0.2959871292114258,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
713,519580.0,0.7598696947097778,0.5098482370376587,-0.29886406660079956,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
714,519591.0,0.7600197196006775,0.5097165703773499,-0.29898807406425476,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
715,519600.0,0.7601882219314575,0.510671854019165,-0.2985033392906189,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
716,519611.0,0.7603543400764465,0.5105610489845276,-0.29862672090530396,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
717,519620.0,0.7604826092720032,0.5110806226730347,-0.29810553789138794,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
718,519631.0,0.760658860206604,0.5109760761260986,-0.2982257008552551,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
719,519640.0,0.7607364058494568,0.5114923715591431,-0.2976893186569214,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
720,519651.0,0.7609155178070068,0.5113934874534607,-0.2978057861328125,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
721,519660.0,0.7609120607376099,0.511812686920166,-0.29729339480400085,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
722,519671.0,0.7610896825790405,0.5117168426513672,-0.2974048852920532,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
723,519680.0,0.7610822916030884,0.5121305584907532,-0.29688364267349243,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
724,519691.0,0.7612526416778564,0.5120386481285095,-0.2969924807548523,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
725,519700.0,0.7611775994300842,0.5124213695526123,-0.296489417552948,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
726,519711.0,0.7611038684844971,0.5128903985023499,-0.29590892791748047,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
727,519720.0,0.7612394690513611,0.5128074288368225,-0.29600393772125244,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
728,519731.0,0.7611510157585144,0.5133472084999084,-0.2953520119190216,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
729,519740.0,0.761272668838501,0.5132748484611511,-0.2954409718513489,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
730,519751.0,0.7611256837844849,0.5138368606567383,-0.2947523593902588,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
731,519760.0,0.7610496878623962,0.5145026445388794,-0.29395681619644165,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
732,519770.0,0.7611370086669922,0.5144510269165039,-0.29403653740882874,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
733,519780.0,0.7610762119293213,0.5150037407875061,-0.29331353306770325,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
734,519790.0,0.7611531019210815,0.514958381652832,-0.2933869957923889,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
735,519800.0,0.7610829472541809,0.515489935874939,-0.29266735911369324,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
736,519810.0,0.761151909828186,0.515450656414032,-0.2927353084087372,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
737,519820.0,0.7611149549484253,0.5158641338348389,-0.29209551215171814,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
738,519830.0,0.7611783146858215,0.515825092792511,-0.29215914011001587,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
739,519840.0,0.7611487507820129,0.5163095593452454,-0.29143738746643066,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
740,519850.0,0.7612044811248779,0.5162739753723145,-0.291492223739624,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
741,519860.0,0.761215090751648,0.5168787837028503,-0.2906534969806671,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
742,519870.0,0.7612704634666443,0.5168490409851074,-0.29069775342941284,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
743,519880.0,0.7612472772598267,0.5173872113227844,-0.28989580273628235,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
744,519890.0,0.7612972855567932,0.5173600912094116,-0.28992995619773865,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
745,519900.0,0.761285662651062,0.5179600119590759,-0.2890682816505432,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
746,519910.0,0.7613294720649719,0.5179389119148254,-0.2890931963920593,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
747,519920.0,0.7613332271575928,0.5185638070106506,-0.2881889045238495,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
